0	2801	2229
1	1394	596
2	389	1454
3	2321	2633
4	1821	687
5	310	1841
6	2254	2884
7	1130	639
8	473	1714
9	2814	2808
10	1987	331
11	293	1976
12	2815	2077
13	1339	281
14	453	1046
15	2608	2721
16	1510	814
17	544	1494
18	2155	2185
19	1562	750
20	181	1444
21	2038	2447
22	1084	925
23	151	1947
24	2265	2673
25	1602	509
26	540	1173
27	2147	2047
28	1462	643
29	829	1554
30	2042	2160
31	1267	16
32	761	1658
33	2277	2751
34	1955	535
35	752	1980
36	2750	2131
37	1032	512
38	932	1459
39	2417	2116
40	1633	660
41	253	1352
42	2538	2424
43	1672	724
44	768	1460
45	2785	2175
46	1981	759
47	756	1927
48	2848	2741
49	1697	747
50	594	1484
51	2071	2753
52	1749	946
53	172	1480
54	2009	2215
55	1627	687
56	599	1035
57	2723	2151
58	1581	707
59	976	1100
60	2852	2558
61	1233	275
62	762	1029
63	2287	2151
64	1039	20
65	843	1217
66	2711	2514
67	1694	108
68	635	1837
69	2955	2428
70	1088	881
71	860	1084
72	2741	2252
73	1258	565
74	552	1684
75	2843	2514
76	1886	535
77	237	1525
78	2056	2555
79	1923	785
80	964	1291
81	2338	2282
82	1280	616
83	491	1478
84	2444	2962
85	1063	957
86	197	1297
87	2122	2391
88	1955	88
89	866	1421
90	2177	2642
91	1885	98
92	3	1517
93	2897	2911
94	1696	126
95	832	1445
96	2742	2360
97	1719	558
98	128	1258
99	2322	2924
100	1275	661
101	511	1342
102	2561	2704
103	1267	502
104	371	1255
105	2727	2771
106	1458	592
107	934	1280
108	2326	2164
109	1746	400
110	552	1427
111	2012	2688
112	1184	883
113	621	1284
114	2660	2759
115	1647	252
116	326	1400
117	2520	2400
118	1161	202
119	296	1839
120	2148	2268
121	1866	32
122	213	1831
123	2522	2222
124	1718	620
125	111	1250
126	2144	2213
127	1719	503
128	199	1052
129	2039	2295
130	1961	183
131	208	1299
132	2868	2719
133	1122	920
134	674	1263
135	2596	2519
136	1704	685
137	249	1144
138	2265	2642
139	1734	797
140	547	1402
141	2688	2589
142	1610	78
143	372	1096
144	2819	2127
145	1349	145
146	755	1394
147	2197	2374
148	1748	668
149	430	1798
150	2979	2393
151	1323	282
152	412	1794
153	2182	2488
154	1586	692
155	222	1513
156	2411	2523
157	1982	828
158	145	1867
159	2236	2946
160	1149	755
161	548	1263
162	2344	2955
163	1697	913
164	293	1212
165	2166	2049
166	1452	242
167	79	1394
168	2719	2233
169	1788	473
170	312	1944
171	2932	2164
172	1607	708
173	380	1975
174	2142	2409
175	1578	882
176	761	1372
177	2819	2329
178	1330	458
179	225	1255
180	2204	2249
181	1239	415
182	771	1954
183	2138	2285
184	1482	391
185	863	1347
186	2316	2810
187	1329	888
188	900	1196
189	2893	2104
190	1867	128
191	622	1772
192	2508	2068
193	1801	161
194	137	1502
195	2380	2428
196	1159	360
197	455	1563
198	2247	2520
199	1971	343
200	48	1689
201	2525	2145
202	1774	844
203	824	1752
204	2025	2965
205	1153	576
206	699	1846
207	2338	2660
208	1068	799
209	674	1878
210	2530	2070
211	1040	741
212	462	1068
213	2803	2087
214	1700	801
215	361	1667
216	2637	2042
217	1306	659
218	895	1564
219	2945	2167
220	1458	946
221	826	1051
222	2047	2081
223	1087	923
224	235	1857
225	2007	2008
226	1407	161
227	104	1158
228	2414	2280
229	1426	875
230	757	1494
231	2747	2686
232	1645	433
233	209	1045
234	2972	2084
235	1181	572
236	676	1674
237	2323	2576
238	1355	498
239	457	1980
240	2508	2621
241	1473	694
242	109	1245
243	2457	2048
244	1658	109
245	127	1853
246	2160	2731
247	1301	452
248	918	1209
249	2500	2937
250	1379	37
251	683	1528
252	2775	2134
253	1556	925
254	22	1155
255	2553	2136
256	1410	413
257	714	1371
258	2404	2388
259	1872	515
260	734	1663
261	2827	2536
262	1260	739
263	243	1477
264	2200	2801
265	1950	583
266	727	1991
267	2535	2917
268	1348	435
269	167	1814
270	2392	2014
271	1226	65
272	606	1306
273	2427	2539
274	1317	662
275	1	1660
