0	2889	2539
1	1990	244
2	332	1690
3	2264	2702
4	1170	48
5	152	1377
6	2440	2212
7	1985	414
8	358	1697
9	2256	2663
10	1668	744
11	772	1169
12	2913	2325
13	1049	303
14	926	1803
15	2761	2269
16	1906	542
17	348	1601
18	2961	2565
19	1003	496
20	297	1044
21	2867	2835
22	1441	652
23	973	1549
24	2749	2490
25	1350	590
26	800	1657
27	2341	2148
28	1654	212
29	407	1753
30	2548	2680
31	1659	867
32	297	1186
33	2233	2870
34	1012	254
35	160	1166
36	2825	2628
37	1015	664
38	629	1530
39	2381	2176
40	1204	450
41	189	1453
42	2324	2774
43	1109	377
44	904	1750
45	2365	2442
46	1136	823
47	194	1929
48	2921	2407
49	1924	325
50	754	1661
51	2723	2446
52	1498	41
53	104	1775
54	2128	2927
55	1588	755
56	502	1293
57	2033	2794
58	1603	264
59	605	1802
60	2986	2234
61	1729	29
62	89	1305
63	2184	2612
64	1884	863
65	829	1494
66	2693	2999
67	1951	854
68	691	1739
69	2689	2423
70	1118	290
71	875	1113
72	2237	2494
73	1312	524
74	780	1764
75	2467	2651
76	1660	372
77	208	1074
78	2726	2512
79	1913	533
80	584	1724
81	2859	2903
82	1119	817
83	500	1268
84	2293	2300
85	1741	711
86	683	1430
87	2912	2186
88	1743	485
89	309	1445
90	2899	2699
91	1944	179
92	168	1298
93	2078	2809
94	1316	464
95	57	1133
96	2805	2131
97	1483	543
98	161	1552
99	2987	2903
100	1488	58
101	775	1711
102	2547	2252
103	1234	150
104	961	1432
105	2702	2077
106	1787	349
107	400	1668
108	2809	2249
109	1334	400
110	250	1715
111	2268	2919
112	1029	35
113	754	1105
114	2705	2648
115	1753	350
116	998	1950
117	2969	2128
118	1590	491
119	443	1711
120	2973	2517
121	1715	347
122	687	1387
123	2058	2788
124	1204	147
125	607	1042
126	2980	2025
127	1538	448
128	68	1473
129	2131	2129
130	1374	194
131	358	1713
132	2768	2621
133	1846	701
134	529	1425
135	2229	2471
136	1386	177
137	342	1180
138	2308	2789
139	1463	985
140	872	1810
141	2765	2189
142	1134	393
143	698	1585
144	2241	2884
145	1416	22
146	612	1254
147	2633	2309
148	1321	986
149	667	1393
150	2248	2573
151	1360	896
152	659	1513
153	2850	2163
154	1447	971
155	506	1561
156	2322	2130
157	1369	689
158	727	1432
159	2364	2180
160	1456	786
161	184	1042
162	2118	2939
163	1804	584
164	973	1333
165	2330	2963
166	1949	907
167	527	1076
168	2890	2520
169	1030	556
170	749	1381
171	2828	2545
172	1012	605
173	909	1864
174	2817	2873
175	1946	528
176	802	1082
177	2860	2935
178	1735	333
179	384	1838
180	2607	2617
181	1155	244
182	890	1187
183	2774	2686
184	1750	601
185	412	1875
186	2759	2650
187	1742	308
188	521	1845
189	2532	2756
190	1651	597
191	505	1816
192	2602	2372
193	1297	207
194	678	1887
195	2616	2064
196	1640	544
197	78	1795
198	2414	2279
199	1188	100
200	793	1487
201	2658	2573
202	1990	368
203	154	1114
204	2502	2632
205	1753	334
206	211	1522
207	2343	2876
208	1682	804
209	375	1129
210	2273	2918
211	1433	228
212	967	1402
213	2470	2482
214	1777	576
215	15	1086
216	2004	2114
217	1441	275
218	569	1603
219	2707	2296
220	1736	182
221	335	1355
222	2566	2575
223	1608	744
224	358	1504
225	2437	2646
226	1670	25
227	138	1529
228	2406	2996
229	1566	772
230	256	1296
231	2775	2250
232	1978	577
233	708	1570
234	2642	2672
235	1219	123
236	108	1496
237	2753	2521
238	1882	647
239	819	1815
240	2978	2109
241	1593	124
242	237	1985
243	2506	2940
244	1676	113
245	935	1145
246	2757	2992
247	1785	227
248	874	1773
249	2155	2638
250	1873	63
251	15	1380
252	2597	2692
253	1744	146
254	749	1785
255	2319	2593
256	1907	283
257	396	1363
258	2723	2977
259	1416	930
260	543	1990
261	2519	2927
262	1693	851
263	635	1096
264	2177	2989
265	1243	340
266	881	1720
267	2391	2265
268	1635	273
269	863	1540
270	2072	2141
271	1981	243
272	295	1309
273	2968	2714
274	1375	282
275	740	1240
276	2237	2851
277	1492	409
278	264	1496
279	2569	2680
280	1671	84
281	708	1405
282	2725	2248
283	1503	307
284	52	1825
285	2483	2690
286	1430	720
287	262	1374
