0	2820	2679
1	1096	215
2	667	1171
3	2757	2991
4	1444	306
5	494	1967
6	2061	2692
7	1444	358
8	564	1854
9	2151	2894
10	1483	183
11	149	1764
12	2625	2106
13	1298	145
14	370	1767
15	2729	2924
16	1248	241
17	781	1424
18	2542	2932
19	1559	664
20	860	1722
21	2239	2320
22	1767	972
23	871	1272
24	2397	2981
25	1927	43
26	716	1702
27	2113	2435
28	1050	900
29	364	1840
30	2641	2056
31	1521	493
32	332	1386
33	2420	2416
34	1497	978
35	192	1261
36	2926	2224
37	1705	183
38	169	1206
39	2903	2997
40	1084	975
41	340	1648
42	2211	2883
43	1424	12
44	36	1604
45	2474	2788
46	1829	374
47	43	1239
48	2418	2060
49	1224	793
50	479	1266
51	2659	2734
52	1789	641
53	183	1470
54	2075	2357
55	1840	628
56	526	1388
57	2662	2707
58	1206	589
59	805	1374
60	2448	2561
61	1931	609
62	271	1858
63	2374	2101
64	1246	996
65	888	1860
66	2669	2677
67	1737	669
68	477	1505
69	2965	2935
70	1821	21
71	368	1117
72	2667	2680
73	1902	970
74	687	1713
75	2400	2140
76	1471	57
77	24	1307
78	2539	2413
79	1805	29
80	342	1526
81	2210	2371
82	1820	339
83	876	1190
84	2532	2638
85	1422	486
86	244	1101
87	2952	2831
88	1892	655
89	212	1406
90	2985	2570
91	1305	180
92	440	1208
93	2608	2981
94	1574	850
95	113	1275
96	2087	2411
97	1605	822
98	755	1989
99	2904	2304
100	1902	702
101	671	1587
102	2062	2587
103	1129	937
104	667	1949
105	2884	2601
106	1275	982
107	219	1587
108	2964	2046
109	1050	819
110	978	1204
111	2660	2515
112	1696	973
113	664	1690
114	2864	2948
115	1855	650
116	639	1845
117	2794	2967
118	1026	896
119	99	1833
120	2586	2442
121	1134	383
122	341	1811
123	2115	2022
124	1695	144
125	59	1296
126	2488	2282
127	1155	681
128	582	1611
129	2965	2423
130	1357	501
131	637	1888
132	2522	2501
133	1286	986
134	385	1732
135	2398	2057
136	1808	671
137	963	1474
138	2536	2265
139	1729	228
140	891	1853
141	2058	2492
142	1718	451
143	405	1052
144	2795	2815
145	1645	849
146	910	1892
147	2389	2169
148	1235	586
149	994	1892
150	2106	2915
151	1265	195
152	447	1645
153	2765	2655
154	1784	981
155	118	1942
156	2942	2418
157	1677	276
158	278	1265
