0	2276	2024
1	1798	891
2	519	1053
3	2109	2780
4	1593	802
5	73	1699
6	2115	2028
7	1693	794
8	945	1686
9	2930	2143
10	1319	653
11	586	1491
12	2223	2335
13	1443	134
14	310	1565
15	2329	2650
16	1050	730
17	26	1194
18	2139	2242
19	1015	291
20	302	1922
21	2501	2126
22	1412	285
23	460	1471
24	2655	2249
25	1053	679
26	86	1960
27	2516	2708
28	1454	292
29	75	1417
30	2888	2796
31	1325	744
32	564	1622
33	2942	2680
34	1792	795
35	988	1168
36	2712	2799
37	1037	107
38	497	1847
39	2421	2467
40	1122	80
41	725	1774
42	2818	2208
43	1382	362
44	468	1459
45	2684	2831
46	1928	842
47	471	1885
48	2205	2227
49	1434	4
50	899	1854
51	2333	2711
52	1238	917
53	717	1646
54	2839	2001
55	1536	594
56	898	1259
57	2507	2562
58	1695	134
59	314	1023
60	2881	2723
61	1683	732
62	431	1367
63	2749	2047
64	1000	751
65	895	1545
66	2678	2611
67	1932	296
68	449	1554
69	2098	2614
70	1953	493
71	684	1926
72	2419	2412
73	1375	814
74	73	1173
75	2588	2748
76	1584	315
77	715	1856
78	2204	2258
79	1810	155
80	32	1633
81	2773	2237
82	1724	562
83	695	1295
84	2931	2969
85	1583	109
86	501	1711
87	2704	2610
88	1998	633
89	314	1041
90	2124	2365
91	1952	963
92	181	1994
93	2694	2532
94	1264	681
95	677	1431
96	2732	2202
97	1723	153
98	915	1842
99	2748	2638
100	1972	180
101	39	1226
102	2069	2166
103	1469	613
104	372	1184
105	2073	2448
106	1934	780
107	986	1393
108	2546	2180
109	1256	172
110	129	1560
111	2032	2723
112	1950	897
113	421	1103
114	2665	2827
115	1302	601
116	156	1070
117	2893	2750
118	1988	428
119	702	1397
120	2497	2494
121	1386	902
122	104	1533
123	2347	2239
124	1452	557
125	811	1400
126	2070	2023
127	1422	885
128	971	1224
129	2566	2006
130	1827	172
131	62	1681
132	2072	2050
133	1424	772
134	281	1151
135	2405	2081
136	1467	425
137	593	1956
138	2838	2015
139	1188	134
140	405	1149
141	2196	2692
142	1456	970
143	742	1631
144	2584	2113
145	1788	234
146	158	1462
147	2318	2378
148	1125	927
149	199	1771
150	2648	2825
151	1423	888
152	0	1609
153	2431	2641
154	1030	518
155	476	1771
156	2810	2791
157	1807	169
158	487	1306
159	2325	2951
160	1191	654
161	158	1819
162	2814	2038
163	1103	606
164	201	1463
165	2284	2690
166	1087	440
167	521	1157
168	2256	2468
169	1279	388
170	662	1191
171	2540	2152
172	1520	795
173	378	1462
174	2045	2779
175	1336	682
176	696	1487
177	2147	2096
178	1552	405
179	77	1010
180	2093	2246
181	1404	893
182	873	1072
183	2053	2341
184	1503	427
185	32	1267
186	2683	2582
187	1743	754
188	741	1797
189	2561	2436
190	1417	547
191	934	1651
192	2669	2743
193	1740	818
194	401	1498
195	2931	2310
196	1285	660
197	673	1746
198	2982	2122
199	1981	645
200	636	1448
201	2200	2258
202	1404	506
203	213	1118
204	2022	2621
205	1050	927
206	757	1522
207	2740	2823
208	1700	988
209	412	1812
210	2818	2512
211	1838	149
212	660	1185
213	2187	2523
214	1844	544
215	33	1120
216	2850	2920
217	1483	109
218	275	1530
219	2061	2584
220	1026	453
221	723	1156
222	2388	2654
223	1018	356
224	782	1294
225	2372	2528
226	1184	270
227	98	1897
228	2645	2923
229	1494	179
230	199	1268
231	2790	2565
232	1364	906
233	324	1370
234	2745	2561
235	1929	971
236	576	1935
237	2813	2230
238	1862	167
239	720	1416
240	2406	2802
241	1892	901
242	73	1949
243	2297	2641
244	1327	488
245	716	1332
246	2510	2028
247	1680	368
248	164	1783
249	2324	2065
250	1316	953
251	857	1202
252	2878	2573
253	1213	314
254	610	1858
255	2526	2098
256	1677	572
257	385	1793
258	2322	2351
259	1933	78
260	460	1071
261	2556	2071
262	1161	992
263	588	1577
264	2276	2458
265	1930	694
266	743	1081
267	2691	2085
268	1333	705
269	525	1603
270	2050	2190
271	1662	506
272	435	1809
273	2165	2760
274	1997	741
275	237	1776
276	2034	2722
277	1800	702
278	415	1285
279	2441	2269
280	1516	37
281	375	1508
282	2045	2297
283	1806	689
284	679	1171
285	2279	2038
286	1460	792
287	845	1132
288	2881	2506
289	1450	955
290	904	1511
291	2617	2768
292	1900	403
293	680	1590
294	2530	2483
295	1821	290
296	746	1055
297	2412	2741
298	1379	721
299	402	1919
300	2585	2717
301	1345	895
302	285	1115
303	2759	2551
304	1067	500
305	453	1552
306	2437	2780
307	1239	813
308	911	1733
309	2614	2647
310	1237	410
311	463	1938
312	2286	2435
313	1903	518
314	833	1689
315	2587	2752
316	1586	925
317	651	1496
318	2196	2408
319	1294	580
320	927	1298
321	2501	2680
322	1309	525
323	188	1783
324	2575	2086
325	1468	450
326	941	1395
327	2478	2201
328	1759	404
329	635	1361
330	2011	2136
331	1704	48
332	761	1148
333	2662	2807
334	1764	796
335	219	1214
336	2199	2978
337	1751	63
338	653	1524
339	2129	2263
340	1303	44
341	575	1193
342	2769	2372
343	1497	641
344	262	1337
345	2169	2536
346	1446	406
347	433	1614
348	2105	2704
349	1237	799
350	178	1420
351	2168	2851
352	1769	888
353	51	1274
354	2536	2200
355	1667	921
356	620	1039
357	2482	2647
358	1740	607
359	130	1333
360	2736	2642
361	1312	748
362	939	1270
363	2055	2592
364	1544	876
365	173	1195
366	2363	2778
367	1808	741
368	586	1322
369	2231	2939
370	1983	776
371	948	1783
372	2787	2496
373	1309	567
374	187	1777
375	2947	2816
376	1545	975
377	43	1052
378	2220	2939
379	1031	493
380	864	1764
381	2064	2412
382	1917	808
383	970	1308
384	2759	2831
385	1964	875
386	438	1075
387	2562	2789
388	1208	156
389	427	1904
390	2854	2974
391	1810	633
392	992	1274
393	2367	2560
394	1414	935
395	39	1537
396	2330	2184
397	1749	516
398	517	1798
399	2254	2906
400	1125	114
401	92	1520
402	2124	2564
403	1985	452
404	623	1501
405	2018	2374
406	1412	874
407	663	1285
408	2991	2525
409	1813	320
410	304	1746
411	2024	2190
412	1143	747
413	206	1606
414	2752	2763
415	1616	422
416	84	1357
417	2043	2081
418	1141	828
419	134	1219
420	2137	2828
421	1131	859
422	665	1154
423	2977	2395
424	1674	973
425	889	1428
426	2925	2861
427	1980	797
428	339	1433
429	2214	2904
430	1280	135
431	271	1972
432	2828	2044
433	1978	917
434	343	1841
435	2470	2400
436	1418	778
437	704	1155
438	2847	2074
439	1479	53
440	646	1880
441	2686	2998
442	1561	362
443	678	1796
444	2956	2397
445	1237	746
446	436	1390
447	2138	2541
448	1973	833
449	191	1293
450	2218	2895
451	1697	598
452	49	1962
453	2541	2913
454	1075	278
455	865	1402
456	2960	2925
457	1269	85
458	448	1101
459	2840	2387
460	1849	935
461	476	1940
462	2655	2543
463	1678	179
464	683	1806
465	2947	2663
466	1004	850
467	580	1029
468	2495	2258
469	1193	432
470	400	1102
471	2099	2038
472	1683	211
473	248	1226
474	2596	2099
475	1810	909
476	593	1254
477	2824	2003
478	1740	200
479	391	1290
480	2698	2296
481	1340	552
482	84	1846
483	2177	2569
484	1621	825
485	982	1513
486	2842	2668
487	1652	903
488	805	1699
489	2536	2820
490	1319	876
491	93	1589
492	2653	2491
493	1235	684
494	386	1245
495	2734	2700
496	1970	841
497	558	1233
498	2380	2959
499	1286	817
500	589	1440
501	2815	2739
502	1779	628
503	961	1191
504	2080	2175
505	1497	268
506	294	1496
507	2363	2060
508	1776	644
509	167	1908
510	2108	2622
511	1548	964
512	599	1903
513	2012	2001
514	1736	744
515	659	1043
516	2508	2188
517	1272	613
518	784	1896
519	2959	2516
520	1047	397
521	330	1125
522	2860	2425
523	1335	359
524	59	1976
525	2569	2970
526	1027	221
527	385	1061
528	2750	2794
529	1373	648
530	363	1839
531	2924	2402
532	1848	312
533	789	1840
534	2203	2538
535	1309	720
536	624	1927
537	2582	2891
538	1129	128
539	44	1095
540	2442	2659
541	1062	737
542	728	1303
543	2543	2548
544	1150	380
545	664	1201
546	2211	2208
547	1794	391
548	992	1086
549	2469	2362
550	1117	178
551	737	1530
552	2085	2170
553	1785	198
554	334	1010
555	2676	2981
556	1138	7
557	444	1125
558	2275	2962
559	1188	721
560	673	1067
561	2454	2151
562	1494	907
563	643	1351
564	2201	2644
565	1903	758
566	770	1323
567	2149	2986
568	1135	310
569	176	1413
570	2771	2926
571	1701	248
572	61	1433
573	2245	2376
574	1685	971
575	250	1773
576	2629	2321
577	1973	215
578	89	1629
579	2809	2265
580	1967	565
581	630	1427
