0	2049	2011
1	1107	869
2	140	1872
3	2866	2749
4	1817	432
5	114	1338
6	2453	2760
7	1074	815
8	878	1217
9	2218	2399
10	1658	518
11	629	1793
12	2060	2773
13	1286	56
14	356	1951
15	2644	2673
16	1170	384
17	84	1521
18	2653	2915
19	1516	444
20	20	1750
21	2996	2392
22	1707	75
23	138	1211
24	2820	2941
25	1754	756
26	603	1728
27	2002	2288
28	1300	921
29	977	1922
30	2431	2580
31	1893	220
32	523	1999
33	2697	2027
34	1763	117
35	220	1208
36	2976	2591
37	1976	569
38	180	1092
39	2905	2067
40	1457	875
41	3	1387
42	2572	2899
43	1092	186
44	424	1219
45	2921	2621
46	1710	97
47	891	1356
48	2704	2314
49	1068	395
50	689	1253
51	2848	2320
52	1704	724
53	623	1723
54	2256	2267
55	1913	618
56	451	1522
57	2358	2381
58	1503	206
59	87	1067
60	2903	2745
61	1449	419
62	630	1140
63	2735	2775
64	1751	9
65	18	1160
66	2499	2813
67	1673	743
68	111	1945
69	2459	2297
70	1255	975
71	664	1272
72	2663	2397
73	1511	393
74	990	1217
75	2412	2943
76	1965	620
77	961	1839
78	2751	2778
79	1191	172
80	234	1530
81	2061	2031
82	1500	413
83	97	1987
84	2131	2570
85	1973	13
86	240	1163
87	2808	2854
88	1153	757
89	367	1743
90	2873	2597
91	1063	963
92	994	1920
93	2612	2132
94	1966	705
95	656	1440
96	2836	2737
97	1360	695
98	526	1404
99	2798	2716
100	1262	6
101	608	1596
102	2501	2097
103	1722	304
104	445	1142
105	2985	2372
106	1078	85
107	895	1343
108	2961	2004
109	1597	341
110	632	1316
111	2453	2975
112	1631	528
113	634	1439
114	2513	2698
115	1754	379
116	420	1869
117	2307	2441
118	1572	982
119	869	1545
120	2308	2208
121	1347	739
122	595	1322
123	2578	2474
124	1496	305
125	327	1482
126	2191	2674
127	1651	918
128	762	1160
129	2939	2149
130	1089	247
131	395	1936
132	2812	2033
133	1188	323
134	559	1434
135	2594	2582
136	1795	161
137	363	1538
138	2719	2127
139	1460	983
140	633	1017
141	2166	2895
142	1417	79
143	290	1194
144	2465	2591
145	1036	835
146	245	1351
147	2109	2233
148	1383	518
149	768	1738
150	2236	2923
151	1520	148
152	188	1817
153	2919	2549
154	1875	916
155	783	1009
156	2831	2947
157	1889	764
158	886	1405
159	2530	2141
160	1582	695
161	160	1708
162	2717	2260
163	1783	881
164	367	1417
165	2707	2318
166	1118	365
167	446	1485
168	2761	2143
169	1698	326
170	909	1188
171	2342	2961
172	1461	156
173	494	1855
174	2203	2618
175	1500	608
176	698	1466
177	2373	2068
178	1302	307
179	959	1152
180	2747	2671
181	1466	903
182	665	1317
183	2838	2105
184	1113	588
185	353	1453
186	2405	2391
187	1075	576
188	796	1536
189	2942	2146
190	1884	585
191	216	1293
192	2189	2652
193	1517	670
194	971	1363
195	2474	2334
196	1571	71
197	15	1476
198	2990	2854
199	1110	42
200	675	1972
201	2891	2048
202	1845	886
203	953	1829
204	2756	2811
205	1400	578
206	845	1533
207	2292	2525
208	1258	577
209	544	1894
210	2875	2837
211	1498	822
212	225	1848
213	2708	2062
214	1678	506
