0	2539	2618
1	1926	225
2	654	1207
3	2005	2800
4	1018	7
5	445	1949
6	2367	2406
7	1576	86
8	359	1247
9	2549	2651
10	1105	292
11	732	1728
12	2087	2144
13	1687	754
14	713	1698
15	2026	2555
16	1717	133
17	787	1950
18	2068	2054
19	1403	739
20	711	1147
21	2509	2621
22	1895	990
23	630	1114
24	2107	2874
25	1533	468
26	164	1515
27	2587	2824
28	1982	880
29	669	1544
30	2563	2555
31	1031	19
32	950	1711
33	2794	2705
34	1021	192
35	435	1409
36	2486	2093
37	1587	845
38	888	1671
39	2364	2959
40	1981	632
41	386	1401
42	2942	2081
43	1798	116
44	704	1965
45	2082	2997
46	1532	545
47	357	1803
48	2061	2731
49	1435	712
50	173	1339
51	2878	2869
52	1824	904
53	134	1572
54	2250	2902
55	1194	144
56	368	1658
57	2987	2068
58	1679	431
59	497	1084
60	2574	2442
61	1029	216
62	986	1550
63	2943	2876
64	1407	115
65	197	1948
66	2122	2397
67	1894	744
68	116	1315
69	2902	2547
70	1381	796
71	91	1792
72	2140	2581
73	1488	690
74	794	1639
75	2748	2807
76	1792	892
77	860	1981
78	2158	2216
79	1720	760
80	845	1952
81	2502	2873
82	1866	232
83	87	1597
84	2402	2187
85	1970	479
86	121	1706
87	2653	2979
88	1007	417
89	392	1329
90	2648	2083
91	1871	991
92	522	1165
93	2276	2321
94	1577	285
95	385	1555
96	2465	2908
97	1819	371
98	117	1706
99	2271	2830
100	1286	953
101	578	1967
102	2121	2207
103	1153	322
104	746	1169
105	2815	2195
106	1771	788
107	768	1763
108	2289	2691
109	1223	797
110	968	1137
111	2399	2060
112	1971	260
113	405	1553
114	2375	2713
115	1974	465
116	414	1279
117	2100	2028
118	1357	975
119	498	1083
120	2441	2001
121	1493	927
122	183	1757
123	2608	2564
124	1811	654
125	407	1142
126	2813	2467
127	1340	585
128	916	1921
129	2051	2603
130	1716	971
131	496	1301
132	2904	2175
133	1263	818
134	267	1115
135	2435	2630
136	1679	788
137	787	1035
138	2141	2822
139	1550	190
140	542	1210
141	2888	2042
142	1698	870
143	827	1275
144	2751	2757
145	1140	101
146	312	1515
147	2400	2194
148	1788	943
149	62	1826
150	2243	2312
151	1211	300
152	600	1723
153	2467	2265
154	1292	953
155	342	1380
156	2588	2740
157	1468	34
158	406	1058
159	2992	2301
160	1033	52
161	473	1197
162	2647	2661
163	1506	144
164	245	1167
165	2291	2606
166	1392	588
167	155	1016
168	2248	2108
169	1926	970
170	100	1232
171	2900	2184
172	1954	114
173	790	1973
174	2419	2904
175	1118	826
176	92	1492
177	2510	2211
178	1883	82
179	403	1910
180	2631	2164
181	1363	798
182	409	1599
183	2835	2939
184	1764	625
185	760	1606
186	2886	2047
187	1018	3
188	866	1579
189	2095	2095
190	1351	92
191	713	1402
192	2925	2822
193	1472	645
194	854	1002
195	2199	2750
196	1724	744
197	988	1917
198	2355	2798
199	1881	517
200	636	1091
201	2559	2668
202	1959	476
203	884	1907
204	2500	2187
205	1900	19
206	583	1855
207	2160	2867
208	1123	930
209	867	1987
210	2014	2546
211	1514	500
212	648	1578
213	2628	2106
214	1422	189
215	463	1388
216	2695	2817
217	1010	575
218	940	1600
219	2000	2221
220	1252	971
221	933	1974
222	2460	2957
223	1111	464
224	154	1011
225	2347	2875
226	1639	784
227	134	1453
228	2109	2307
229	1827	759
230	433	1361
231	2039	2836
232	1673	461
233	569	1571
234	2824	2892
235	1051	389
236	708	1219
237	2413	2408
238	1220	642
239	112	1439
240	2910	2112
241	1637	262
242	762	1121
243	2615	2551
244	1122	699
245	210	1131
246	2108	2190
247	1371	171
248	391	1940
249	2371	2939
250	1380	556
251	582	1947
252	2548	2965
253	1633	425
254	43	1136
255	2301	2352
256	1732	840
257	608	1860
258	2433	2619
259	1241	521
260	27	1262
261	2005	2068
262	1627	804
263	316	1045
264	2561	2878
265	1563	963
266	774	1329
267	2397	2926
268	1723	2
269	435	1066
270	2844	2023
271	1605	439
272	632	1958
273	2460	2077
274	1946	668
275	564	1435
276	2377	2960
277	1102	755
278	383	1377
279	2309	2894
280	1759	771
281	39	1263
282	2060	2465
283	1683	879
284	700	1196
285	2347	2635
286	1591	113
287	450	1805
288	2893	2520
289	1022	741
290	823	1193
291	2444	2221
292	1156	541
293	250	1682
294	2812	2485
295	1307	424
296	10	1210
297	2618	2940
298	1240	503
299	206	1728
300	2608	2152
301	1288	577
302	799	1003
303	2394	2766
304	1498	454
305	193	1320
306	2049	2287
307	1387	825
308	231	1134
309	2913	2101
310	1485	476
311	346	1402
312	2274	2880
313	1605	166
314	619	1863
315	2501	2673
316	1899	393
317	81	1323
318	2691	2767
319	1758	717
320	53	1841
321	2284	2536
322	1554	278
323	135	1299
324	2964	2790
325	1050	688
326	813	1417
327	2147	2486
328	1260	490
329	354	1235
330	2103	2742
331	1110	788
332	0	1294
333	2733	2966
334	1718	334
335	766	1518
336	2169	2596
337	1748	848
338	629	1903
339	2598	2988
340	1195	781
341	248	1373
342	2728	2785
343	1334	723
344	328	1472
345	2027	2884
346	1259	979
347	129	1222
348	2311	2818
349	1709	346
350	664	1242
351	2063	2343
352	1485	526
353	948	1580
354	2169	2489
355	1407	454
356	453	1510
357	2538	2690
358	1759	393
359	340	1938
360	2359	2992
361	1005	504
362	348	1480
363	2218	2687
364	1480	13
365	651	1751
366	2080	2430
367	1616	653
368	994	1429
369	2462	2963
370	1853	736
371	300	1626
372	2309	2900
373	1938	401
374	849	1212
375	2916	2783
376	1862	855
377	582	1059
378	2681	2521
379	1928	829
380	864	1105
381	2868	2596
382	1952	260
383	834	1869
384	2189	2240
385	1710	109
386	374	1261
387	2606	2621
388	1510	172
389	996	1096
390	2639	2806
391	1206	248
392	754	1242
393	2846	2361
394	1405	562
395	303	1186
396	2314	2598
397	1925	585
398	545	1384
399	2040	2770
400	1123	668
401	638	1888
402	2295	2730
403	1402	409
404	402	1112
405	2431	2389
406	1498	433
407	998	1437
408	2129	2818
409	1505	148
410	619	1996
411	2863	2083
412	1899	471
413	228	1700
414	2281	2670
415	1949	999
416	1	1320
417	2899	2368
418	1771	79
419	154	1974
420	2961	2420
421	1217	500
422	847	1530
423	2079	2939
424	1809	169
425	955	1925
426	2145	2784
427	1929	325
428	571	1845
429	2343	2192
430	1728	742
431	217	1275
432	2849	2393
433	1218	929
434	469	1667
435	2007	2560
436	1253	257
437	368	1231
438	2487	2682
439	1532	427
440	315	1140
441	2785	2346
442	1144	345
443	624	1097
444	2786	2255
445	1967	289
446	483	1228
447	2189	2570
448	1373	204
449	836	1917
450	2532	2510
451	1893	186
452	748	1683
453	2625	2982
454	1875	595
455	923	1493
456	2740	2700
457	1935	293
458	324	1774
459	2283	2065
460	1651	347
461	81	1856
462	2030	2620
463	1752	529
464	344	1163
465	2343	2978
466	1684	293
467	677	1821
468	2078	2569
469	1232	115
470	720	1390
471	2786	2337
472	1193	342
473	783	1253
474	2012	2331
475	1100	845
476	122	1282
477	2385	2739
478	1329	409
479	601	1310
480	2971	2843
481	1005	489
482	326	1145
483	2457	2075
484	1896	334
485	665	1219
486	2942	2989
487	1407	675
488	572	1774
489	2236	2593
490	1802	507
491	126	1727
492	2225	2155
493	1241	20
494	846	1271
495	2594	2985
496	1957	899
497	831	1165
498	2859	2165
499	1610	946
500	655	1475
501	2320	2995
502	1003	965
503	100	1590
504	2591	2263
505	1656	417
506	699	1331
507	2169	2861
508	1223	491
509	309	1918
510	2562	2226
511	1322	107
512	758	1785
513	2857	2690
514	1598	611
515	367	1324
516	2691	2756
517	1840	98
518	346	1606
